Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
Oklahoma,US,2020-09-20 04:22:56,,,70,0,0,70.0,"Unassigned, Oklahoma, US",,0.0
Oklahoma,US,2020-09-20 04:22:56,35.96024096,-95.51911308,1388,24,0,1364.0,"Wagoner, Oklahoma, US",1707.4880980206424,1.7291066282420748
Oklahoma,US,2020-09-20 04:22:56,36.71380786,-95.90514104,948,40,0,908.0,"Washington, Oklahoma, US",1839.8121373260626,4.219409282700422
Oklahoma,US,2020-09-20 04:22:56,35.29071824,-98.99180434,57,0,0,57.0,"Washita, Oklahoma, US",522.1692927812386,0.0
Oklahoma,US,2020-09-20 04:22:56,36.76705782,-98.86573064,93,0,0,93.0,"Woods, Oklahoma, US",1057.6595018764926,0.0
Oklahoma,US,2020-09-20 04:22:56,36.42316318,-99.26283045,309,0,0,309.0,"Woodward, Oklahoma, US",1528.8704170995993,0.0
Oregon,US,2020-09-20 04:22:56,44.70915557,-117.6749883,90,2,0,88.0,"Baker, Oregon, US",558.1741503349044,2.2222222222222223
Oregon,US,2020-09-20 04:22:56,44.49167306,-123.4316987,251,6,0,245.0,"Benton, Oregon, US",269.7387510343568,2.3904382470119523
Oregon,US,2020-09-20 04:22:56,45.18787398,-122.2179634,2226,61,0,2165.0,"Clackamas, Oregon, US",532.2977519626387,2.740341419586702
Oregon,US,2020-09-20 04:22:56,45.99712889,-123.660711,109,0,0,109.0,"Clatsop, Oregon, US",270.98249801113764,0.0
Oregon,US,2020-09-20 04:22:56,45.94464254,-123.08908980000001,148,1,0,147.0,"Columbia, Oregon, US",282.6909118691981,0.6756756756756757
Oregon,US,2020-09-20 04:22:56,43.17406868,-124.0594514,136,0,0,136.0,"Coos, Oregon, US",210.8952191914649,0.0
Oregon,US,2020-09-20 04:22:56,44.14230227,-120.356297,60,1,0,59.0,"Crook, Oregon, US",245.86133420750699,1.6666666666666667
Oregon,US,2020-09-20 04:22:56,42.45911325,-124.15728200000001,26,0,0,26.0,"Curry, Oregon, US",113.41330425299893,0.0
Oregon,US,2020-09-20 04:22:56,43.91570171,-121.2289121,746,12,0,734.0,"Deschutes, Oregon, US",377.354672925561,1.6085790884718498
Oregon,US,2020-09-20 04:22:56,43.27941273,-123.16729099999999,200,3,0,197.0,"Douglas, Oregon, US",180.21265092809517,1.5
Oregon,US,2020-09-20 04:22:56,45.37160076,-120.20488689999999,7,0,0,7.0,"Gilliam, Oregon, US",366.1087866108786,0.0
Oregon,US,2020-09-20 04:22:56,44.49024544,-119.0068631,8,0,0,8.0,"Grant, Oregon, US",111.12654535352131,0.0
Oregon,US,2020-09-20 04:22:56,43.06422669,-118.96663059999999,12,0,0,12.0,"Harney, Oregon, US",162.31570404436633,0.0
Oregon,US,2020-09-20 04:22:56,45.51872811,-121.65520359999998,241,0,0,241.0,"Hood River, Oregon, US",1030.7073817466428,0.0
Oregon,US,2020-09-20 04:22:56,42.43201126,-122.72893090000001,1021,3,0,1018.0,"Jackson, Oregon, US",462.1080454775872,0.2938295788442703
Oregon,US,2020-09-20 04:22:56,44.62806839,-121.17832,505,8,0,497.0,"Jefferson, Oregon, US",2048.0168707924404,1.5841584158415842
Oregon,US,2020-09-20 04:22:56,42.3665549,-123.5561938,180,2,0,178.0,"Josephine, Oregon, US",205.7448535210945,1.1111111111111112
Oregon,US,2020-09-20 04:22:56,42.68762984,-121.64964609999998,269,2,0,267.0,"Klamath, Oregon, US",394.2085055247809,0.7434944237918215
Oregon,US,2020-09-20 04:22:56,42.79246693,-120.38501629999999,29,0,0,29.0,"Lake, Oregon, US",368.5347566399797,0.0
Oregon,US,2020-09-20 04:22:56,43.93727035,-122.847753,933,14,0,919.0,"Lane, Oregon, US",244.19800715581292,1.5005359056806002
Oregon,US,2020-09-20 04:22:56,44.64252874,-123.86991200000001,470,13,0,457.0,"Lincoln, Oregon, US",940.7149433569513,2.765957446808511
Oregon,US,2020-09-20 04:22:56,44.48899494,-122.53731540000001,454,13,0,441.0,"Linn, Oregon, US",349.90635765978925,2.8634361233480177
Oregon,US,2020-09-20 04:22:56,43.1937027,-117.62273950000001,1490,23,0,1467.0,"Malheur, Oregon, US",4873.900101403291,1.5436241610738255
Oregon,US,2020-09-20 04:22:56,44.90287942,-122.58151170000001,4387,89,0,4298.0,"Marion, Oregon, US",1261.291825034932,2.028721221791657
Oregon,US,2020-09-20 04:22:56,45.41846568,-119.584546,484,5,0,479.0,"Morrow, Oregon, US",4171.334999569077,1.033057851239669
Oregon,US,2020-09-20 04:22:56,45.54747959,-122.4169351,6743,129,0,6614.0,"Multnomah, Oregon, US",829.5452448468669,1.9130950615453064
Oregon,US,2020-09-20 04:22:56,44.90322804,-123.4128888,493,15,0,478.0,"Polk, Oregon, US",572.689783353662,3.042596348884381
Oregon,US,2020-09-20 04:22:56,45.41501554,-120.6827834,18,0,0,18.0,"Sherman, Oregon, US",1011.2359550561798,0.0
Oregon,US,2020-09-20 04:22:56,45.46248721,-123.712066,48,0,0,48.0,"Tillamook, Oregon, US",177.5410563692854,0.0
Oregon,US,2020-09-20 04:22:56,45.59073056,-118.7353826,2895,41,0,2854.0,"Umatilla, Oregon, US",3713.919178960872,1.4162348877374784
Oregon,US,2020-09-20 04:22:56,,,0,0,0,0.0,"Unassigned, Oregon, US",,
Oregon,US,2020-09-20 04:22:56,45.30915495,-118.0068979,435,2,0,433.0,"Union, Oregon, US",1621.0173281162658,0.4597701149425287
Oregon,US,2020-09-20 04:22:56,45.57894064,-117.18353799999998,28,1,0,27.0,"Wallowa, Oregon, US",388.457269700333,3.571428571428572
Oregon,US,2020-09-20 04:22:56,45.16292781,-121.16709540000001,233,3,0,230.0,"Wasco, Oregon, US",873.2478824675811,1.2875536480686696
Oregon,US,2020-09-20 04:22:56,45.55972701,-123.0955257,4241,58,0,4183.0,"Washington, Oregon, US",704.9628319525525,1.3676019806649375
Oregon,US,2020-09-20 04:22:56,44.72698162,-120.02814270000002,0,0,0,0.0,"Wheeler, Oregon, US",0.0,
Oregon,US,2020-09-20 04:22:56,45.23330449,-123.3086963,726,14,0,712.0,"Yamhill, Oregon, US",677.8711484593838,1.9283746556473829
Pennsylvania,US,2020-09-20 04:22:56,39.87140411,-77.21610347,782,25,0,757.0,"Adams, Pennsylvania, US",759.1569668669728,3.1969309462915603
Pennsylvania,US,2020-09-20 04:22:56,40.46809875,-79.98167747,11663,345,0,11318.0,"Allegheny, Pennsylvania, US",959.0927967303842,2.958072537083084
Pennsylvania,US,2020-09-20 04:22:56,40.81665618,-79.46290811,410,17,0,393.0,"Armstrong, Pennsylvania, US",633.3513555263768,4.146341463414634
Pennsylvania,US,2020-09-20 04:22:56,40.6825484,-80.34921611,1834,116,0,1718.0,"Beaver, Pennsylvania, US",1118.777031519743,6.324972737186477
Pennsylvania,US,2020-09-20 04:22:56,40.00522157,-78.48998442,224,6,0,218.0,"Bedford, Pennsylvania, US",467.75810223855683,2.6785714285714284
Pennsylvania,US,2020-09-20 04:22:56,40.41570541,-75.92457766,6801,387,0,6414.0,"Berks, Pennsylvania, US",1614.810382653788,5.690339655932951
Pennsylvania,US,2020-09-20 04:22:56,40.47961444,-78.34917412,559,15,0,544.0,"Blair, Pennsylvania, US",458.8398492969654,2.683363148479428
Pennsylvania,US,2020-09-20 04:22:56,41.78869215,-76.51570822,120,3,0,117.0,"Bradford, Pennsylvania, US",198.9290983538617,2.5
Pennsylvania,US,2020-09-20 04:22:56,40.33682119,-75.10836643,8499,598,0,7901.0,"Bucks, Pennsylvania, US",1352.7623473984115,7.036121896693728
Pennsylvania,US,2020-09-20 04:22:56,40.91152759,-79.91351055,983,22,0,961.0,"Butler, Pennsylvania, US",523.2815020255199,2.2380467955239065
Pennsylvania,US,2020-09-20 04:22:56,40.49527404,-78.71377428,540,7,0,533.0,"Cambria, Pennsylvania, US",414.77202900331815,1.2962962962962965
Pennsylvania,US,2020-09-20 04:22:56,41.43625568,-78.20376845,8,0,0,8.0,"Cameron, Pennsylvania, US",179.89655947830002,0.0
Pennsylvania,US,2020-09-20 04:22:56,40.91545395,-75.7068525,444,28,0,416.0,"Carbon, Pennsylvania, US",691.7827428250912,6.306306306306308
Pennsylvania,US,2020-09-20 04:22:56,40.92058903,-77.82200624,1727,11,0,1716.0,"Centre, Pennsylvania, US",1063.5218770206607,0.6369426751592356
Pennsylvania,US,2020-09-20 04:22:56,39.97291773,-75.74768357,6510,364,0,6146.0,"Chester, Pennsylvania, US",1240.025981496755,5.591397849462366
Pennsylvania,US,2020-09-20 04:22:56,41.19265812,-79.42413524,115,3,0,112.0,"Clarion, Pennsylvania, US",299.1831000572351,2.608695652173913
Pennsylvania,US,2020-09-20 04:22:56,41.00110782,-78.47592663,297,2,0,295.0,"Clearfield, Pennsylvania, US",374.7397640527412,0.6734006734006734
Pennsylvania,US,2020-09-20 04:22:56,41.23255967,-77.63785995,186,5,0,181.0,"Clinton, Pennsylvania, US",481.4661420583972,2.6881720430107525
Pennsylvania,US,2020-09-20 04:22:56,41.04821986,-76.40565017,859,35,0,824.0,"Columbia, Pennsylvania, US",1322.270796133243,4.074505238649593
Pennsylvania,US,2020-09-20 04:22:56,41.68447709,-80.10760592,288,3,0,285.0,"Crawford, Pennsylvania, US",340.30887757151805,1.0416666666666667
Pennsylvania,US,2020-09-20 04:22:56,40.1625372,-77.26130755,1752,75,0,1677.0,"Cumberland, Pennsylvania, US",691.4788649011329,4.280821917808218
Pennsylvania,US,2020-09-20 04:22:56,40.41377078,-76.77993242,3684,173,0,3511.0,"Dauphin, Pennsylvania, US",1323.7561040463675,4.695982627578719
Pennsylvania,US,2020-09-20 04:22:56,39.91680171,-75.40243663,11104,748,0,10356.0,"Delaware, Pennsylvania, US",1959.2516590295136,6.736311239193085
Pennsylvania,US,2020-09-20 04:22:56,41.42822061,-78.64524744,67,2,0,65.0,"Elk, Pennsylvania, US",224.00534938147774,2.985074626865672
Pennsylvania,US,2020-09-20 04:22:56,41.99253829,-80.03301954,1466,37,0,1429.0,"Erie, Pennsylvania, US",543.5104994661289,2.52387448840382
Pennsylvania,US,2020-09-20 04:22:56,39.92041012,-79.64291195,766,7,0,759.0,"Fayette, Pennsylvania, US",592.5398765412999,0.9138381201044388
Pennsylvania,US,2020-09-20 04:22:56,41.51095103,-79.23229292,14,0,0,14.0,"Forest, Pennsylvania, US",193.1833862287843,0.0
Pennsylvania,US,2020-09-20 04:22:56,39.92956518,-77.72157791,1710,49,0,1661.0,"Franklin, Pennsylvania, US",1103.0336651034982,2.865497076023392
Pennsylvania,US,2020-09-20 04:22:56,39.92913544,-78.11163677,44,2,0,42.0,"Fulton, Pennsylvania, US",302.8217481073641,4.545454545454546
Pennsylvania,US,2020-09-20 04:22:56,39.85746531,-80.22357106,168,1,0,167.0,"Greene, Pennsylvania, US",463.66571909585184,0.5952380952380952
Pennsylvania,US,2020-09-20 04:22:56,40.42162652,-77.97673273,395,6,0,389.0,"Huntingdon, Pennsylvania, US",874.9778486620593,1.5189873417721518
Pennsylvania,US,2020-09-20 04:22:56,40.65241041,-79.08963285,611,12,0,599.0,"Indiana, Pennsylvania, US",726.7493725690769,1.9639934533551555
Pennsylvania,US,2020-09-20 04:22:56,41.12913106,-78.9986361,107,2,0,105.0,"Jefferson, Pennsylvania, US",246.40184225676444,1.8691588785046729
Pennsylvania,US,2020-09-20 04:22:56,40.53358749,-77.39975129999998,178,7,0,171.0,"Juniata, Pennsylvania, US",718.8143601340712,3.9325842696629216
Pennsylvania,US,2020-09-20 04:22:56,41.43564672,-75.60379201,2375,215,0,2160.0,"Lackawanna, Pennsylvania, US",1132.710779591175,9.052631578947368
Pennsylvania,US,2020-09-20 04:22:56,40.03904563,-76.24770128,7514,453,0,7061.0,"Lancaster, Pennsylvania, US",1376.8864847432035,6.028746340165025
Pennsylvania,US,2020-09-20 04:22:56,40.99206278,-80.33393706,499,22,0,477.0,"Lawrence, Pennsylvania, US",583.5438301057162,4.408817635270541
Pennsylvania,US,2020-09-20 04:22:56,40.36680311,-76.45651841,1931,59,0,1872.0,"Lebanon, Pennsylvania, US",1361.8443787775134,3.0554117037804245
Pennsylvania,US,2020-09-20 04:22:56,40.6154815,-75.59435245,5469,346,0,5123.0,"Lehigh, Pennsylvania, US",1480.8376521046905,6.326567928323278
Pennsylvania,US,2020-09-20 04:22:56,41.17823008,-75.98447579,4013,189,0,3824.0,"Luzerne, Pennsylvania, US",1264.2675093016444,4.709693496137553
Pennsylvania,US,2020-09-20 04:22:56,41.34310539,-77.06629984,623,23,0,600.0,"Lycoming, Pennsylvania, US",549.8724613632953,3.6918138041733553
Pennsylvania,US,2020-09-20 04:22:56,41.80938602,-78.56478358,53,2,0,51.0,"McKean, Pennsylvania, US",130.46153846153842,3.7735849056603774
Pennsylvania,US,2020-09-20 04:22:56,41.30248872,-80.25816981,688,14,0,674.0,"Mercer, Pennsylvania, US",628.7468928205877,2.0348837209302326
Pennsylvania,US,2020-09-20 04:22:56,40.61116939,-77.61070738,209,2,0,207.0,"Mifflin, Pennsylvania, US",452.9888595084312,0.9569377990430622
Pennsylvania,US,2020-09-20 04:22:56,41.05934058,-75.34031025,1772,129,0,1643.0,"Monroe, Pennsylvania, US",1040.693952581473,7.279909706546277
Pennsylvania,US,2020-09-20 04:22:56,40.21053671,-75.36652296,11897,870,0,11027.0,"Montgomery, Pennsylvania, US",1431.7950692910827,7.312767924686897
Pennsylvania,US,2020-09-20 04:22:56,41.03023987,-76.66345939,162,5,0,157.0,"Montour, Pennsylvania, US",888.6450905101483,3.08641975308642
Pennsylvania,US,2020-09-20 04:22:56,40.75182733,-75.30471829,4364,304,0,4060.0,"Northampton, Pennsylvania, US",1429.4839248571004,6.96608615948671
Pennsylvania,US,2020-09-20 04:22:56,40.84785433,-76.70798222,861,48,0,813.0,"Northumberland, Pennsylvania, US",947.7890426339948,5.574912891986064
Pennsylvania,US,2020-09-20 04:22:56,40.40206612,-77.26297447,204,6,0,198.0,"Perry, Pennsylvania, US",440.8713692946058,2.9411764705882355
Pennsylvania,US,2020-09-20 04:22:56,40.00338507,-75.1379271,35583,1784,0,33799.0,"Philadelphia, Pennsylvania, US",2246.310755121005,5.013630104263272
Pennsylvania,US,2020-09-20 04:22:56,41.33155042,-75.03208106,565,21,0,544.0,"Pike, Pennsylvania, US",1012.3815155261696,3.7168141592920354
Pennsylvania,US,2020-09-20 04:22:56,41.74471626,-77.89559864,25,0,0,25.0,"Potter, Pennsylvania, US",151.27677598935009,0.0
Pennsylvania,US,2020-09-20 04:22:56,40.70497338,-76.2150785,1058,52,0,1006.0,"Schuylkill, Pennsylvania, US",748.4489845004563,4.914933837429111
Pennsylvania,US,2020-09-20 04:22:56,40.77129231,-77.06840691,255,3,0,252.0,"Snyder, Pennsylvania, US",631.6258793223026,1.1764705882352942
Pennsylvania,US,2020-09-20 04:22:56,39.97172723,-79.02699593,203,3,0,200.0,"Somerset, Pennsylvania, US",276.3897776628045,1.477832512315271
Pennsylvania,US,2020-09-20 04:22:56,41.44634738,-76.51246591,11,0,0,11.0,"Sullivan, Pennsylvania, US",181.3386086383119,0.0
Pennsylvania,US,2020-09-20 04:22:56,41.82147784,-75.80071959,293,28,0,265.0,"Susquehanna, Pennsylvania, US",726.5423527077963,9.55631399317406
Pennsylvania,US,2020-09-20 04:22:56,41.77255149,-77.25433032,61,3,0,58.0,"Tioga, Pennsylvania, US",150.27961863467272,4.918032786885246
Pennsylvania,US,2020-09-20 04:22:56,,,0,0,0,0.0,"Unassigned, Pennsylvania, US",,
Pennsylvania,US,2020-09-20 04:22:56,40.96188846,-77.05996014,451,6,0,445.0,"Union, Pennsylvania, US",1003.9400752398548,1.3303769401330376
Pennsylvania,US,2020-09-20 04:22:56,41.40323442,-79.75845449,80,1,0,79.0,"Venango, Pennsylvania, US",157.89058182679403,1.25
Pennsylvania,US,2020-09-20 04:22:56,41.81304978,-79.26969577,42,1,0,41.0,"Warren, Pennsylvania, US",107.16746191727691,2.380952380952381
Pennsylvania,US,2020-09-20 04:22:56,40.19208869,-80.24582867,1275,29,0,1246.0,"Washington, Pennsylvania, US",616.3439924588499,2.2745098039215685
Pennsylvania,US,2020-09-20 04:22:56,41.64938475,-75.29956506,214,10,0,204.0,"Wayne, Pennsylvania, US",416.6585541558769,4.672897196261682
Pennsylvania,US,2020-09-20 04:22:56,40.31377979999999,-79.46615476,2046,50,0,1996.0,"Westmoreland, Pennsylvania, US",586.4161261568535,2.443792766373412
Pennsylvania,US,2020-09-20 04:22:56,41.51955538,-76.01074915,72,8,0,64.0,"Wyoming, Pennsylvania, US",268.7168769127417,11.111111111111109
Pennsylvania,US,2020-09-20 04:22:56,39.9210089,-76.73040131,4453,141,0,4312.0,"York, Pennsylvania, US",991.6313705579234,3.1664046710083085
Puerto Rico,US,2020-09-20 04:22:56,18.180117000000006,-66.754367,142,0,0,142.0,"Adjuntas, Puerto Rico, US",728.8405276394806,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.360255,-67.17513100000001,305,0,0,305.0,"Aguada, Puerto Rico, US",726.9000691150885,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.459681,-67.12081500000001,406,0,0,406.0,"Aguadilla, Puerto Rico, US",666.1306994372344,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.251619,-66.126806,245,0,0,245.0,"Aguas Buenas, Puerto Rico, US",854.8797934331275,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.131361,-66.264131,145,0,0,145.0,"Aibonito, Puerto Rico, US",559.8455598455598,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.287985,-67.120611,217,0,0,217.0,"Anasco, Puerto Rico, US",741.6014490277161,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.406631,-66.675077,691,0,0,691.0,"Arecibo, Puerto Rico, US",716.5076731646617,0.0
Puerto Rico,US,2020-09-20 04:22:56,17.998457000000005,-66.056546,159,0,0,159.0,"Arroyo, Puerto Rico, US",812.2605363984676,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.445532999999998,-66.56053100000001,203,0,0,203.0,"Barceloneta, Puerto Rico, US",818.0206318504191,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.201592,-66.30963,406,0,0,406.0,"Barranquitas, Puerto Rico, US",1339.1384655979946,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.34946,-66.168435,3242,0,0,3242.0,"Bayamon, Puerto Rico, US",1557.7850813969133,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.040993,-67.154391,309,0,0,309.0,"Cabo Rojo, Puerto Rico, US",606.8700041243593,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.211615,-66.050779,1394,0,0,1394.0,"Caguas, Puerto Rico, US",975.5551356609493,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.418578,-66.860206,233,0,0,233.0,"Camuy, Puerto Rico, US",662.7037173981058,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.328802,-65.887612,619,0,0,619.0,"Canovanas, Puerto Rico, US",1299.1101410342512,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.374986,-65.95683100000001,2344,0,0,2344.0,"Carolina, Puerto Rico, US",1326.0768717258236,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.437269,-66.14330600000001,390,0,0,390.0,"Catano, Puerto Rico, US",1385.9275053304905,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.102851,-66.14914,320,0,0,320.0,"Cayey, Puerto Rico, US",665.017976267171,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.251818,-65.666416,107,0,0,107.0,"Ceiba, Puerto Rico, US",784.9754236666423,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.28885,-66.516475,212,0,0,212.0,"Ciales, Puerto Rico, US",1128.7402832499201,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.173559,-66.161179,285,0,0,285.0,"Cidra, Puerto Rico, US",655.473781048758,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.097597,-66.36014,258,0,0,258.0,"Coamo, Puerto Rico, US",636.8483412322274,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.224687,-66.221622,222,0,0,222.0,"Comerio, Puerto Rico, US",1068.4377707190297,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.304264,-66.327738,540,0,0,540.0,"Corozal, Puerto Rico, US",1453.8797049162674,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.31586,-65.28813000000001,22,0,0,22.0,"Culebra, Puerto Rico, US",1210.1210121012102,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.436115,-66.278669,652,0,0,652.0,"Dorado, Puerto Rico, US",1708.371544608935,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.318373,-65.666866,466,0,0,466.0,"Fajardo, Puerto Rico, US",1259.6977806612065,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.373715,-66.560488,242,0,0,242.0,"Florida, Puerto Rico, US",1908.517350157729,0.0
Puerto Rico,US,2020-09-20 04:22:56,17.982429,-66.91964300000001,92,0,0,92.0,"Guanica, Puerto Rico, US",473.5677150357748,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.007516,-66.13390799999999,276,0,0,276.0,"Guayama, Puerto Rico, US",608.4387813588468,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.039942,-66.79186,159,0,0,159.0,"Guayanilla, Puerto Rico, US",736.7591863213013,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.345114000000002,-66.11452299999999,1516,0,0,1516.0,"Guaynabo, Puerto Rico, US",1548.1393733916098,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.266461,-65.97970500000001,470,0,0,470.0,"Gurabo, Puerto Rico, US",1035.9496572549538,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.410928,-66.79632600000001,236,0,0,236.0,"Hatillo, Puerto Rico, US",562.5342645341215,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.134532,-67.113972,153,0,0,153.0,"Hormigueros, Puerto Rico, US",886.9565217391304,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.145211,-65.810174,435,0,0,435.0,"Humacao, Puerto Rico, US",744.0221667293813,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.44981,-67.005093,242,0,0,242.0,"Isabela, Puerto Rico, US",530.3412154018101,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.211446,-66.58878,219,0,0,219.0,"Jayuya, Puerto Rico, US",1315.9476024516287,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.050764,-66.49458100000001,313,0,0,313.0,"Juana Diaz, Puerto Rico, US",391.7543837691028,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.223793,-65.909109,330,0,0,330.0,"Juncos, Puerto Rico, US",819.0618019359642,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.011661,-67.040585,133,0,0,133.0,"Lajas, Puerto Rico, US",516.4446860559933,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.269035000000002,-66.867236,299,0,0,299.0,"Lares, Puerto Rico, US",972.2628686632196,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.23679,-66.98362,95,0,0,95.0,"Las Marias, Puerto Rico, US",961.4411496812064,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.187527,-65.86946800000001,418,0,0,418.0,"Las Piedras, Puerto Rico, US",1080.8015513897867,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.425688,-65.89943000000001,230,0,0,230.0,"Loiza, Puerto Rico, US",765.1363938789087,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.342114000000002,-65.72509699999999,218,0,0,218.0,"Luquillo, Puerto Rico, US",1086.3065577038071,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.420473,-66.490461,485,0,0,485.0,"Manati, Puerto Rico, US",1099.4491419762883,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.171795,-66.942126,78,0,0,78.0,"Maricao, Puerto Rico, US",1242.8298279158698,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.017889,-65.922235,107,0,0,107.0,"Maunabo, Puerto Rico, US",875.2556237218814,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.2013,-67.1452,742,0,0,742.0,"Mayaguez, Puerto Rico, US",832.9591378536148,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.377805,-67.080952,321,0,0,321.0,"Moca, Puerto Rico, US",800.3191303697424,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.316963,-66.420383,480,0,0,480.0,"Morovis, Puerto Rico, US",1471.9411223551058,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.230636999999998,-65.753897,182,0,0,182.0,"Naguabo, Puerto Rico, US",681.1377245508983,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.288019,-66.252703,551,0,0,551.0,"Naranjito, Puerto Rico, US",1812.3807644233927,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.215046,-66.433604,308,0,0,308.0,"Orocovis, Puerto Rico, US",1314.9468471160824,0.0
Puerto Rico,US,2020-09-20 04:22:56,,,777,0,0,777.0,"Out of PR, Puerto Rico, US",,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.03174,-66.012242,165,0,0,165.0,"Patillas, Puerto Rico, US",855.94231467552,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.059645,-66.721572,107,0,0,107.0,"Penuelas, Puerto Rico, US",440.65562968454003,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.059498,-66.613748,776,0,0,776.0,"Ponce, Puerto Rico, US",466.550830592748,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.439692,-66.926113,152,0,0,152.0,"Quebradillas, Puerto Rico, US",586.4423781781704,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.335442999999998,-67.23174,157,0,0,157.0,"Rincon, Puerto Rico, US",1032.8947368421052,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.346329,-65.813742,526,0,0,526.0,"Rio Grande, Puerto Rico, US",968.6210960518564,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.08282,-66.943758,187,0,0,187.0,"Sabana Grande, Puerto Rico, US",740.1543637443103,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.010386999999994,-66.256592,387,0,0,387.0,"Salinas, Puerto Rico, US",1245.2538773408842,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.111484,-67.03858100000001,228,0,0,228.0,"San German, Puerto Rico, US",641.7654178512117,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.386933,-66.061128,6591,0,0,6591.0,"San Juan, Puerto Rico, US",1667.2316012607314,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.147987,-65.976392,415,0,0,415.0,"San Lorenzo, Puerto Rico, US",1010.7652589020413,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.328646,-66.971214,333,0,0,333.0,"San Sebastian, Puerto Rico, US",784.8220598633043,0.0
Puerto Rico,US,2020-09-20 04:22:56,17.994525,-66.388913,160,0,0,160.0,"Santa Isabel, Puerto Rico, US",687.4624043997594,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.362406,-66.246616,1149,0,0,1149.0,"Toa Alta, Puerto Rico, US",1551.319093781222,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.431445999999998,-66.213553,1127,0,0,1127.0,"Toa Baja, Puerto Rico, US",1257.6861699159685,0.0
Puerto Rico,US,2020-09-20 04:22:56,18.336159,-65.99888399999999,929,0,0,929.0,"Trujillo Alto, Puerto Rico, US",1241.2816333075011,0.0
Puerto Rico,US,2020-09-20 04:22:56,,,556,605,0,-49.0,"Unassigned, Puerto Rico, US",,108.81294964028775
Puerto Rico,US,2020-09-20 04:22:56,18.271214,-66.702984,127,0,0,127.0,"Utuado, Puerto Rico, US",383.11864611300484,0.0
